Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Size,Unit Price,Sales,Coffee Type Name,Roast Type Name,Loyalty Card,City,Postcode,Country_cust,Email_cust,Loyalty Card_cust,Email_Missing_Flag,Phone Number,Phone_Missing_Flag,Coffee Type,Size_prod,Unit Price_prod,Profit,Year,Quarter,Month_Num,Month,Day_Name,Week,Is_Weekend,YearMonth,Total_Profit,Profit_Margin_Pct,Price_Bucket,Size_Label,Season,Revenue_Tier
WXT-85291-143,2019-09-04,81414-81273-DK,R-M-0.5,4,Vivyan Ceely,vceely99@auda.org.au,United States,0.5,5.97,23.88,Robusta,Medium,Yes,Baltimore,21275,United States,vceely99@auda.org.au,Yes,0,+1 (410) 876-8486,0,Rob,0.5,5.97,0.35819999999999996,2019,3,9,September,Wednesday,36,False,2019-09,1.4327999999999999,6.0,Budget (<$7),Medium,Autumn,Medium
DOH-92927-530,2020-02-24,12839-56537-TQ,L-L-0.2,6,Clement Vasiliev,cvasiliev9b@discuz.net,United States,0.2,4.755,28.53,Libriac,Large,Yes,Garland,75049,United States,cvasiliev9b@discuz.net,Yes,0,+1 (214) 507-8264,0,Lib,0.2,4.755,0.61815,2020,1,2,February,Monday,9,False,2020-02,3.7089,13.0,Budget (<$7),Small,Winter,Medium
HGJ-82768-173,2021-08-26,62741-01322-HU,A-M-1,4,Terencio O'Moylan,tomoylan9c@liveinternet.ru,United Kingdom,1.0,11.25,45.0,Arabica,Medium,No,Church End,CB4,United Kingdom,tomoylan9c@liveinternet.ru,No,0,+44 (911) 807-7254,0,Ara,1.0,11.25,1.0125,2021,3,8,August,Thursday,34,False,2021-08,4.05,9.0,Premium ($10-14),Large,Summer,High
OYH-16533-767,2020-06-13,44932-34838-RM,E-L-1,4,Wyatan Fetherston,wfetherston9e@constantcontact.com,United States,1.0,14.85,59.4,Excelsa,Large,No,New York City,10184,United States,wfetherston9e@constantcontact.com,No,0,+1 (212) 724-3420,0,Exc,1.0,14.85,1.6335,2020,2,6,June,Saturday,24,True,2020-06,6.534,11.0,Luxury (>$14),Large,Summer,Top
DWW-28642-549,2021-03-01,91181-19412-RQ,E-D-0.2,2,Emmaline Rasmus,erasmus9f@techcrunch.com,United States,0.2,3.645,7.29,Excelsa,Dark,Yes,Boston,2216,United States,erasmus9f@techcrunch.com,Yes,0,+1 (617) 830-9474,0,Exc,0.2,3.645,0.40095000000000003,2021,1,3,March,Monday,9,False,2021-03,0.8019000000000001,11.0,Budget (<$7),Small,Spring,Low
CGO-79583-871,2019-03-04,37182-54930-XC,E-D-0.5,1,Wesley Giorgioni,wgiorgioni9g@wikipedia.org,United States,0.5,7.29,7.29,Excelsa,Dark,Yes,San Francisco,94132,United States,wgiorgioni9g@wikipedia.org,Yes,0,+1 (415) 960-7198,0,Exc,0.5,7.29,0.8019000000000001,2019,1,3,March,Monday,10,False,2019-03,0.8019000000000001,11.0,Standard ($7-10),Medium,Spring,Low
TFY-52090-386,2019-10-13,08613-17327-XT,E-L-0.5,2,Lucienne Scargle,lscargle9h@myspace.com,United States,0.5,8.91,17.82,Excelsa,Large,No,Indianapolis,46295,United States,lscargle9h@myspace.com,No,0,+1 (317) 136-7045,0,Exc,0.5,8.91,0.9801,2019,4,10,October,Sunday,41,True,2019-10,1.9602,11.0,Standard ($7-10),Medium,Autumn,Medium
TFY-52090-386,2019-10-13,08613-17327-XT,L-D-0.5,5,Lucienne Scargle,lscargle9h@myspace.com,United States,0.5,7.77,38.849999999999994,Libriac,Dark,No,Indianapolis,46295,United States,lscargle9h@myspace.com,No,0,+1 (317) 136-7045,0,Lib,0.5,7.77,1.0101,2019,4,10,October,Sunday,41,True,2019-10,5.0504999999999995,13.0,Standard ($7-10),Medium,Autumn,High
NYY-73968-094,2019-08-15,70451-38048-AH,R-D-0.5,6,Noam Climance,nclimance9j@europa.eu,United States,0.5,5.369999999999999,32.22,Robusta,Dark,No,Seattle,98148,United States,nclimance9j@europa.eu,No,0,UNKNOWN,1,Rob,0.5,5.369999999999999,0.32219999999999993,2019,3,8,August,Thursday,33,False,2019-08,1.9331999999999996,6.0,Budget (<$7),Medium,Summer,High
GKQ-82603-910,2020-01-19,83737-56117-JE,R-L-1,5,Ameline Snazle,asnazle9l@oracle.com,United States,1.0,11.95,59.75,Robusta,Large,No,Montgomery,36109,United States,asnazle9l@oracle.com,No,0,+1 (334) 193-6359,0,Rob,1.0,11.95,0.717,2020,1,1,January,Sunday,3,True,2020-01,3.585,6.0,Premium ($10-14),Large,Winter,Top
IOB-32673-745,2021-05-28,07095-81281-NJ,A-L-0.5,3,Rebeka Worg,rworg9m@arstechnica.com,United States,0.5,7.77,23.31,Arabica,Large,Yes,Dallas,75372,United States,rworg9m@arstechnica.com,Yes,0,+1 (214) 985-2470,0,Ara,0.5,7.77,0.6992999999999999,2021,2,5,May,Friday,21,False,2021-05,2.0978999999999997,9.0,Standard ($7-10),Medium,Spring,Medium
YAU-98893-150,2022-01-15,77043-48851-HG,L-M-1,3,Lewes Danes,ldanes9n@umn.edu,United States,1.0,14.55,43.650000000000006,Libriac,Medium,No,Topeka,66622,United States,ldanes9n@umn.edu,No,0,+1 (785) 398-5129,0,Lib,1.0,14.55,1.8915000000000002,2022,1,1,January,Saturday,2,True,2022-01,5.6745,13.0,Luxury (>$14),Large,Winter,High
XNM-14163-951,2019-12-04,78224-60622-KH,E-L-2.5,6,Shelli Keynd,skeynd9o@narod.ru,United States,2.5,34.154999999999994,204.92999999999995,Excelsa,Large,No,Tyler,75799,United States,skeynd9o@narod.ru,No,0,+1 (903) 299-3053,0,Exc,2.5,34.154999999999994,3.7570499999999996,2019,4,12,December,Wednesday,49,False,2019-12,22.542299999999997,11.0,Luxury (>$14),XL,Winter,Top
JPB-45297-000,2022-07-01,83105-86631-IU,R-L-0.2,4,Dell Daveridge,ddaveridge9p@arstechnica.com,United States,0.2,3.5849999999999995,14.339999999999998,Robusta,Large,No,Los Angeles,90065,United States,ddaveridge9p@arstechnica.com,No,0,+1 (213) 474-2139,0,Rob,0.2,3.5849999999999995,0.21509999999999996,2022,3,7,July,Friday,26,False,2022-07,0.8603999999999998,6.0,Budget (<$7),Small,Summer,Low
MOU-74341-266,2019-05-07,99358-65399-TC,A-D-0.5,4,Joshuah Awdry,jawdry9q@utexas.edu,United States,0.5,5.97,23.88,Arabica,Dark,No,Shreveport,71137,United States,jawdry9q@utexas.edu,No,0,+1 (318) 747-7610,0,Ara,0.5,5.97,0.5373,2019,2,5,May,Tuesday,19,False,2019-05,2.1492,9.0,Budget (<$7),Medium,Spring,Medium
DHJ-87461-571,2020-08-23,94525-76037-JP,A-M-1,2,Ethel Ryles,eryles9r@fastcompany.com,United States,1.0,11.25,22.5,Arabica,Medium,No,Boise,83722,United States,eryles9r@fastcompany.com,No,0,+1 (208) 760-1705,0,Ara,1.0,11.25,1.0125,2020,3,8,August,Sunday,34,True,2020-08,2.025,9.0,Premium ($10-14),Large,Summer,Medium
ORZ-67699-748,2020-02-15,44708-78241-DF,A-M-2.5,6,Jodee Caldicott,jcaldicott9u@usda.gov,United States,2.5,25.874999999999996,155.24999999999997,Arabica,Medium,No,Fort Pierce,34981,United States,jcaldicott9u@usda.gov,No,0,UNKNOWN,1,Ara,2.5,25.874999999999996,2.3287499999999994,2020,1,2,February,Saturday,7,True,2020-02,13.972499999999997,9.0,Luxury (>$14),XL,Winter,Top
JXP-28398-485,2021-06-11,23039-93032-FN,A-D-2.5,5,Marianna Vedmore,mvedmore9v@a8.net,United States,2.5,22.884999999999998,114.42499999999998,Arabica,Dark,Yes,Greensboro,27415,United States,mvedmore9v@a8.net,Yes,0,+1 (336) 366-8873,0,Ara,2.5,22.884999999999998,2.0596499999999995,2021,2,6,June,Friday,23,False,2021-06,10.298249999999998,9.0,Luxury (>$14),XL,Summer,Top
WWH-92259-198,2022-03-11,35256-12529-FT,L-D-1,4,Willey Romao,wromao9w@chronoengine.com,United States,1.0,12.95,51.8,Libriac,Dark,Yes,Sacramento,94237,United States,wromao9w@chronoengine.com,Yes,0,+1 (916) 623-2394,0,Lib,1.0,12.95,1.6835,2022,1,3,March,Friday,10,False,2022-03,6.734,13.0,Premium ($10-14),Large,Spring,High
AMB-93600-000,2019-05-14,64435-53100-WM,A-L-2.5,1,Tomasina Cotmore,tcotmore9y@amazonaws.com,United States,2.5,29.784999999999997,29.784999999999997,Arabica,Large,No,Reston,22096,United States,tcotmore9y@amazonaws.com,No,0,+1 (571) 250-3012,0,Ara,2.5,29.784999999999997,2.6806499999999995,2019,2,5,May,Tuesday,20,False,2019-05,2.6806499999999995,9.0,Luxury (>$14),XL,Spring,High
FEP-36895-658,2019-04-08,44699-43836-UH,R-L-0.2,6,Yuma Skipsey,yskipsey9z@spotify.com,United Kingdom,0.2,3.5849999999999995,21.509999999999998,Robusta,Large,No,Charlton,OX12,United Kingdom,yskipsey9z@spotify.com,No,0,+44 (257) 759-9950,0,Rob,0.2,3.5849999999999995,0.21509999999999996,2019,2,4,April,Monday,15,False,2019-04,1.2905999999999997,6.0,Budget (<$7),Small,Spring,Medium
RXW-91413-276,2020-08-15,29588-35679-RG,R-D-2.5,2,Nicko Corps,ncorpsa0@gmpg.org,United States,2.5,20.584999999999997,41.169999999999995,Robusta,Dark,No,Columbia,29220,United States,ncorpsa0@gmpg.org,No,0,+1 (803) 730-8217,0,Rob,2.5,20.584999999999997,1.2350999999999999,2020,3,8,August,Saturday,33,True,2020-08,2.4701999999999997,6.0,Luxury (>$14),XL,Summer,High
RXW-91413-276,2020-08-15,29588-35679-RG,R-M-0.5,1,Nicko Corps,ncorpsa0@gmpg.org,United States,0.5,5.97,5.97,Robusta,Medium,No,Columbia,29220,United States,ncorpsa0@gmpg.org,No,0,+1 (803) 730-8217,0,Rob,0.5,5.97,0.35819999999999996,2020,3,8,August,Saturday,33,True,2020-08,0.35819999999999996,6.0,Budget (<$7),Medium,Summer,Low
SDB-77492-188,2022-05-05,64815-54078-HH,E-L-1,5,Feliks Babber,fbabbera2@stanford.edu,United States,1.0,14.85,74.25,Excelsa,Large,Yes,Phoenix,85025,United States,fbabbera2@stanford.edu,Yes,0,+1 (623) 550-6050,0,Exc,1.0,14.85,1.6335,2022,2,5,May,Thursday,18,False,2022-05,8.1675,11.0,Luxury (>$14),Large,Spring,Top
RZN-65182-395,2021-03-27,59572-41990-XY,L-M-1,6,Kaja Loxton,kloxtona3@opensource.org,United States,1.0,14.55,87.30000000000001,Libriac,Medium,No,Miami,33233,United States,kloxtona3@opensource.org,No,0,UNKNOWN,1,Lib,1.0,14.55,1.8915000000000002,2021,1,3,March,Saturday,12,True,2021-03,11.349,13.0,Luxury (>$14),Large,Spring,Top
HDQ-86094-507,2019-04-27,32481-61533-ZJ,E-D-1,6,Parker Tofful,ptoffula4@posterous.com,United States,1.0,12.15,72.9,Excelsa,Dark,Yes,Fresno,93762,United States,ptoffula4@posterous.com,Yes,0,+1 (310) 210-6841,0,Exc,1.0,12.15,1.3365,2019,2,4,April,Saturday,17,True,2019-04,8.019,11.0,Premium ($10-14),Large,Spring,Top
YXO-79631-417,2021-09-25,31587-92570-HL,L-D-0.5,1,Casi Gwinnett,cgwinnetta5@behance.net,United States,0.5,7.77,7.77,Libriac,Dark,No,Anaheim,92825,United States,cgwinnetta5@behance.net,No,0,UNKNOWN,1,Lib,0.5,7.77,1.0101,2021,3,9,September,Saturday,38,True,2021-09,1.0101,13.0,Standard ($7-10),Medium,Autumn,Low
GPU-65651-504,2022-05-11,83947-45528-ET,E-M-2.5,2,Leesa Flaonier,lflaoniera8@wordpress.org,United States,2.5,31.624999999999996,63.24999999999999,Excelsa,Medium,No,Staten Island,10305,United States,lflaoniera8@wordpress.org,No,0,+1 (718) 586-2839,0,Exc,2.5,31.624999999999996,3.47875,2022,2,5,May,Wednesday,19,False,2022-05,6.9575,11.0,Luxury (>$14),XL,Spring,Top
GZS-50547-887,2019-02-05,61600-55136-UM,E-D-1,2,Corinna Catcheside,ccatchesideaa@macromedia.com,United States,1.0,12.15,24.3,Excelsa,Dark,Yes,Salt Lake City,84105,United States,ccatchesideaa@macromedia.com,Yes,0,+1 (801) 121-6042,0,Exc,1.0,12.15,1.3365,2019,1,2,February,Tuesday,6,False,2019-02,2.673,11.0,Premium ($10-14),Large,Winter,Medium
ESR-54041-053,2022-05-24,59771-90302-OF,A-L-0.5,6,Cortney Gibbonson,cgibbonsonab@accuweather.com,United States,0.5,7.77,46.62,Arabica,Large,Yes,Seattle,98109,United States,cgibbonsonab@accuweather.com,Yes,0,+1 (206) 848-3585,0,Ara,0.5,7.77,0.6992999999999999,2022,2,5,May,Tuesday,21,False,2022-05,4.195799999999999,9.0,Standard ($7-10),Medium,Spring,High
OGD-10781-526,2020-10-04,16880-78077-FB,R-L-0.5,6,Terri Farra,tfarraac@behance.net,United States,0.5,7.169999999999999,43.019999999999996,Robusta,Large,No,Odessa,79764,United States,tfarraac@behance.net,No,0,+1 (432) 648-9589,0,Rob,0.5,7.169999999999999,0.4301999999999999,2020,4,10,October,Sunday,40,True,2020-10,2.5811999999999995,6.0,Standard ($7-10),Medium,Autumn,High
BNZ-20544-633,2020-10-21,31798-95707-NR,L-L-0.5,4,Gothart Bamfield,gbamfieldae@yellowpages.com,United States,0.5,9.51,38.04,Libriac,Large,Yes,Irving,75037,United States,gbamfieldae@yellowpages.com,Yes,0,+1 (214) 200-7886,0,Lib,0.5,9.51,1.2363,2020,4,10,October,Wednesday,43,False,2020-10,4.9452,13.0,Standard ($7-10),Medium,Autumn,High
FUX-85791-078,2020-10-16,59122-08794-WT,A-M-0.2,2,Waylin Hollingdale,whollingdaleaf@about.me,United States,0.2,3.375,6.75,Arabica,Medium,Yes,Dayton,45426,United States,whollingdaleaf@about.me,Yes,0,+1 (937) 354-2653,0,Ara,0.2,3.375,0.30374999999999996,2020,4,10,October,Friday,42,False,2020-10,0.6074999999999999,9.0,Budget (<$7),Small,Autumn,Low
YXP-20078-116,2020-09-23,37238-52421-JJ,R-M-0.5,1,Judd De Leek,jdeag@xrea.com,United States,0.5,5.97,5.97,Robusta,Medium,Yes,Grand Rapids,49560,United States,jdeag@xrea.com,Yes,0,+1 (616) 966-1581,0,Rob,0.5,5.97,0.35819999999999996,2020,3,9,September,Wednesday,39,False,2020-09,0.35819999999999996,6.0,Budget (<$7),Medium,Autumn,Low
VQV-59984-866,2019-03-08,48854-01899-FN,R-D-0.2,3,Vanya Skullet,vskulletah@tinyurl.com,Ireland,0.2,2.6849999999999996,8.055,Robusta,Dark,No,Balally,D04,Ireland,vskulletah@tinyurl.com,No,0,+353 (215) 420-1467,0,Rob,0.2,2.6849999999999996,0.16109999999999997,2019,1,3,March,Friday,10,False,2019-03,0.4832999999999999,6.0,Budget (<$7),Small,Spring,Low
JEH-37276-048,2021-06-30,80896-38819-DW,A-L-0.5,3,Jany Rudeforth,jrudeforthai@wunderground.com,Ireland,0.5,7.77,23.31,Arabica,Large,Yes,Tullyallen,E25,Ireland,jrudeforthai@wunderground.com,Yes,0,+353 (232) 377-5407,0,Ara,0.5,7.77,0.6992999999999999,2021,2,6,June,Wednesday,26,False,2021-06,2.0978999999999997,9.0,Standard ($7-10),Medium,Summer,Medium
VYD-28555-589,2019-08-13,29814-01459-RC,R-L-0.5,6,Ashbey Tomaszewski,atomaszewskiaj@answers.com,United Kingdom,0.5,7.169999999999999,43.019999999999996,Robusta,Large,Yes,Sutton,CT15,United Kingdom,atomaszewskiaj@answers.com,Yes,0,UNKNOWN,1,Rob,0.5,7.169999999999999,0.4301999999999999,2019,3,8,August,Tuesday,33,False,2019-08,2.5811999999999995,6.0,Standard ($7-10),Medium,Summer,High
RJV-08261-583,2022-03-26,48497-29281-FE,A-D-0.2,5,Pren Bess,pbessal@qq.com,United States,0.2,2.985,14.924999999999999,Arabica,Dark,Yes,Los Angeles,90010,United States,pbessal@qq.com,Yes,0,+1 (949) 121-4600,0,Ara,0.2,2.985,0.26865,2022,1,3,March,Saturday,12,True,2022-03,1.34325,9.0,Budget (<$7),Small,Spring,Low
PMR-56062-609,2020-01-10,43605-12616-YH,E-D-0.5,3,Elka Windress,ewindressam@marketwatch.com,United States,0.5,7.29,21.87,Excelsa,Dark,No,Baltimore,21239,United States,ewindressam@marketwatch.com,No,0,+1 (443) 619-7953,0,Exc,0.5,7.29,0.8019000000000001,2020,1,1,January,Friday,2,False,2020-01,2.4057000000000004,11.0,Standard ($7-10),Medium,Winter,Medium
QAW-05889-019,2021-12-29,68810-07329-EU,L-M-0.5,5,Virgil Baumadier,vbaumadierap@google.cn,United States,0.5,8.73,43.650000000000006,Libriac,Medium,Yes,Kansas City,64125,United States,vbaumadierap@google.cn,Yes,0,+1 (816) 987-4857,0,Lib,0.5,8.73,1.1349,2021,4,12,December,Wednesday,52,False,2021-12,5.6745,13.0,Standard ($7-10),Medium,Winter,High
DHT-93810-053,2021-09-16,17005-82030-EA,E-L-1,5,Shirleen Welds,sweldsar@wired.com,United States,1.0,14.85,74.25,Excelsa,Large,Yes,New Haven,6510,United States,sweldsar@wired.com,Yes,0,+1 (203) 568-7058,0,Exc,1.0,14.85,1.6335,2021,3,9,September,Thursday,37,False,2021-09,8.1675,11.0,Luxury (>$14),Large,Autumn,Top
DMY-96037-963,2020-10-26,42179-95059-DO,L-D-0.2,3,Maisie Sarvar,msarvaras@artisteer.com,United States,0.2,3.885,11.655,Libriac,Dark,Yes,Lawrenceville,30045,United States,msarvaras@artisteer.com,Yes,0,+1 (404) 401-6865,0,Lib,0.2,3.885,0.50505,2020,4,10,October,Monday,44,False,2020-10,1.51515,13.0,Budget (<$7),Small,Autumn,Low
MBM-55936-917,2019-03-12,55989-39849-WO,L-D-0.5,3,Andrej Havick,ahavickat@nsw.gov.au,United States,0.5,7.77,23.31,Libriac,Dark,Yes,Asheville,28805,United States,ahavickat@nsw.gov.au,Yes,0,+1 (828) 769-0743,0,Lib,0.5,7.77,1.0101,2019,1,3,March,Tuesday,11,False,2019-03,3.0303,13.0,Standard ($7-10),Medium,Spring,Medium
TPA-93614-840,2021-02-18,28932-49296-TM,E-D-0.5,2,Sloan Diviny,sdivinyau@ask.com,United States,0.5,7.29,14.58,Excelsa,Dark,Yes,Saint Paul,55123,United States,sdivinyau@ask.com,Yes,0,UNKNOWN,1,Exc,0.5,7.29,0.8019000000000001,2021,1,2,February,Thursday,7,False,2021-02,1.6038000000000001,11.0,Standard ($7-10),Medium,Winter,Low
WDM-77521-710,2020-10-29,86144-10144-CB,A-M-0.5,2,Itch Norquoy,inorquoyav@businessweek.com,United States,0.5,6.75,13.5,Arabica,Medium,No,Minneapolis,55458,United States,inorquoyav@businessweek.com,No,0,UNKNOWN,1,Ara,0.5,6.75,0.6074999999999999,2020,4,10,October,Thursday,44,False,2020-10,1.2149999999999999,9.0,Budget (<$7),Medium,Autumn,Low
EIP-19142-462,2021-09-06,60973-72562-DQ,E-L-1,6,Anson Iddison,aiddisonaw@usa.gov,United States,1.0,14.85,89.1,Excelsa,Large,No,Santa Ana,92725,United States,aiddisonaw@usa.gov,No,0,+1 (714) 658-0310,0,Exc,1.0,14.85,1.6335,2021,3,9,September,Monday,36,False,2021-09,9.801,11.0,Luxury (>$14),Large,Autumn,Top
EIP-19142-462,2021-09-06,60973-72562-DQ,A-L-0.2,1,Anson Iddison,aiddisonaw@usa.gov,United States,0.2,3.885,3.885,Arabica,Large,No,Santa Ana,92725,United States,aiddisonaw@usa.gov,No,0,+1 (714) 658-0310,0,Ara,0.2,3.885,0.34964999999999996,2021,3,9,September,Monday,36,False,2021-09,0.34964999999999996,9.0,Budget (<$7),Small,Autumn,Low
ZZL-76364-387,2020-09-09,11263-86515-VU,R-L-2.5,4,Randal Longfield,rlongfielday@bluehost.com,United States,2.5,27.484999999999996,109.93999999999998,Robusta,Large,No,Minneapolis,55458,United States,rlongfielday@bluehost.com,No,0,+1 (612) 210-6966,0,Rob,2.5,27.484999999999996,1.6490999999999998,2020,3,9,September,Wednesday,37,False,2020-09,6.596399999999999,6.0,Luxury (>$14),XL,Autumn,Top
GMF-18638-786,2021-09-26,60004-62976-NI,L-D-0.5,6,Gregorius Kislingbury,gkislingburyaz@samsung.com,United States,0.5,7.77,46.62,Libriac,Dark,Yes,Washington,20420,United States,gkislingburyaz@samsung.com,Yes,0,UNKNOWN,1,Lib,0.5,7.77,1.0101,2021,3,9,September,Sunday,38,True,2021-09,6.0606,13.0,Standard ($7-10),Medium,Autumn,High
TDJ-20844-787,2020-11-05,77876-28498-HI,A-L-0.5,5,Xenos Gibbons,xgibbonsb0@artisteer.com,United States,0.5,7.77,38.849999999999994,Arabica,Large,No,San Bernardino,92415,United States,xgibbonsb0@artisteer.com,No,0,+1 (909) 614-0008,0,Ara,0.5,7.77,0.6992999999999999,2020,4,11,November,Thursday,45,False,2020-11,3.4964999999999997,9.0,Standard ($7-10),Medium,Autumn,High
BWK-39400-446,2019-09-12,61302-06948-EH,L-D-0.5,4,Fleur Parres,fparresb1@imageshack.us,United States,0.5,7.77,31.08,Libriac,Dark,Yes,Rochester,14609,United States,fparresb1@imageshack.us,Yes,0,+1 (585) 672-4256,0,Lib,0.5,7.77,1.0101,2019,3,9,September,Thursday,37,False,2019-09,4.0404,13.0,Standard ($7-10),Medium,Autumn,High
LCB-02099-995,2019-07-31,06757-96251-UH,A-D-0.2,6,Gran Sibray,gsibrayb2@wsj.com,United States,0.2,2.985,17.91,Arabica,Dark,Yes,Vancouver,98664,United States,gsibrayb2@wsj.com,Yes,0,+1 (360) 389-5295,0,Ara,0.2,2.985,0.26865,2019,3,7,July,Wednesday,31,False,2019-07,1.6118999999999999,9.0,Budget (<$7),Small,Summer,Medium
UBA-43678-174,2019-03-15,44530-75983-OD,E-D-2.5,6,Ingelbert Hotchkin,ihotchkinb3@mit.edu,United Kingdom,2.5,27.945,167.67000000000002,Excelsa,Dark,No,Preston,PR1,United Kingdom,ihotchkinb3@mit.edu,No,0,+44 (387) 464-9544,0,Exc,2.5,27.945,3.07395,2019,1,3,March,Friday,11,False,2019-03,18.4437,11.0,Luxury (>$14),XL,Spring,Top
UDH-24280-432,2021-05-16,44865-58249-RY,L-L-1,4,Neely Broadberrie,nbroadberrieb4@gnu.org,United States,1.0,15.85,63.4,Libriac,Large,No,Washington,20057,United States,nbroadberrieb4@gnu.org,No,0,+1 (202) 327-2217,0,Lib,1.0,15.85,2.0605,2021,2,5,May,Sunday,19,True,2021-05,8.242,13.0,Luxury (>$14),Large,Spring,Top
IDQ-20193-502,2019-05-06,36021-61205-DF,L-M-0.2,2,Rutger Pithcock,rpithcockb5@yellowbook.com,United States,0.2,4.365,8.73,Libriac,Medium,Yes,Knoxville,37924,United States,rpithcockb5@yellowbook.com,Yes,0,+1 (865) 655-9540,0,Lib,0.2,4.365,0.56745,2019,2,5,May,Monday,19,False,2019-05,1.1349,13.0,Budget (<$7),Small,Spring,Low
DJG-14442-608,2019-02-06,75716-12782-SS,R-D-1,3,Gale Croysdale,gcroysdaleb6@nih.gov,United States,1.0,8.95,26.849999999999998,Robusta,Dark,Yes,Charleston,25336,United States,gcroysdaleb6@nih.gov,Yes,0,+1 (304) 384-2939,0,Rob,1.0,8.95,0.5369999999999999,2019,1,2,February,Wednesday,6,False,2019-02,1.6109999999999998,6.0,Standard ($7-10),Large,Winter,Medium
DWB-61381-370,2021-04-09,11812-00461-KH,L-L-0.2,2,Benedetto Gozzett,bgozzettb7@github.com,United States,0.2,4.755,9.51,Libriac,Large,No,Dallas,75372,United States,bgozzettb7@github.com,No,0,+1 (214) 700-0229,0,Lib,0.2,4.755,0.61815,2021,2,4,April,Friday,14,False,2021-04,1.2363,13.0,Budget (<$7),Small,Spring,Low
FRD-17347-990,2020-05-20,46681-78850-ZW,A-D-1,4,Tania Craggs,tcraggsb8@house.gov,Ireland,1.0,9.95,39.8,Arabica,Dark,No,Whitegate,D15,Ireland,tcraggsb8@house.gov,No,0,+353 (239) 197-6142,0,Ara,1.0,9.95,0.8954999999999999,2020,2,5,May,Wednesday,21,False,2020-05,3.5819999999999994,9.0,Standard ($7-10),Large,Spring,High
YPP-27450-525,2020-12-02,01932-87052-KO,E-M-0.5,3,Leonie Cullrford,lcullrfordb9@xing.com,United States,0.5,8.25,24.75,Excelsa,Medium,Yes,Chico,95973,United States,lcullrfordb9@xing.com,Yes,0,+1 (530) 998-9789,0,Exc,0.5,8.25,0.9075,2020,4,12,December,Wednesday,49,False,2020-12,2.7225,11.0,Standard ($7-10),Medium,Winter,Medium
EFC-39577-424,2021-08-08,16046-34805-ZF,E-M-1,5,Auguste Rizon,arizonba@xing.com,United States,1.0,13.75,68.75,Excelsa,Medium,Yes,Little Rock,72215,United States,arizonba@xing.com,Yes,0,+1 (501) 732-3644,0,Exc,1.0,13.75,1.5125,2021,3,8,August,Sunday,31,True,2021-08,7.5625,11.0,Premium ($10-14),Large,Summer,Top
WKL-27981-758,2022-04-08,73699-93557-FZ,A-M-2.5,2,Felice Miell,fmiellbc@spiegel.de,United States,2.5,25.874999999999996,51.74999999999999,Arabica,Medium,Yes,New Brunswick,8922,United States,fmiellbc@spiegel.de,Yes,0,+1 (732) 770-5368,0,Ara,2.5,25.874999999999996,2.3287499999999994,2022,2,4,April,Friday,14,False,2022-04,4.657499999999999,9.0,Luxury (>$14),XL,Spring,High
ICF-17486-106,2020-01-27,19196-09748-DB,L-L-2.5,1,Waylan Springall,wspringallbh@jugem.jp,United States,2.5,36.455,36.455,Libriac,Large,Yes,Alhambra,91841,United States,wspringallbh@jugem.jp,Yes,0,+1 (626) 495-9253,0,Lib,2.5,36.455,4.7391499999999995,2020,1,1,January,Monday,5,False,2020-01,4.7391499999999995,13.0,Luxury (>$14),XL,Winter,High
HTS-15020-632,2019-08-06,53817-13148-RK,R-M-0.2,3,Gregg Hawkyens,ghawkyensbj@census.gov,United States,0.2,2.985,8.955,Robusta,Medium,No,Lafayette,70593,United States,ghawkyensbj@census.gov,No,0,UNKNOWN,1,Rob,0.2,2.985,0.17909999999999998,2019,3,8,August,Tuesday,32,False,2019-08,0.5372999999999999,6.0,Budget (<$7),Small,Summer,Low
RGU-43561-950,2020-11-07,44220-00348-MB,A-L-2.5,5,Broderick McGilvra,bmcgilvrabm@so-net.ne.jp,United States,2.5,29.784999999999997,148.92499999999998,Arabica,Large,Yes,Sacramento,94263,United States,bmcgilvrabm@so-net.ne.jp,Yes,0,UNKNOWN,1,Ara,2.5,29.784999999999997,2.6806499999999995,2020,4,11,November,Saturday,45,True,2020-11,13.403249999999998,9.0,Luxury (>$14),XL,Autumn,Top
JSN-73975-443,2022-06-27,93047-98331-DD,L-M-0.5,1,Annabella Danzey,adanzeybn@github.com,United States,0.5,8.73,8.73,Libriac,Medium,Yes,Lincoln,68505,United States,adanzeybn@github.com,Yes,0,+1 (402) 633-9913,0,Lib,0.5,8.73,1.1349,2022,2,6,June,Monday,26,False,2022-06,1.1349,13.0,Standard ($7-10),Medium,Summer,Low
WNR-71736-993,2020-02-05,16880-78077-FB,L-D-0.5,4,Terri Farra,tfarraac@behance.net,United States,0.5,7.77,31.08,Libriac,Dark,No,Odessa,79764,United States,tfarraac@behance.net,No,0,+1 (432) 648-9589,0,Lib,0.5,7.77,1.0101,2020,1,2,February,Wednesday,6,False,2020-02,4.0404,13.0,Standard ($7-10),Medium,Winter,High
WNR-71736-993,2020-02-05,16880-78077-FB,A-D-2.5,6,Terri Farra,tfarraac@behance.net,United States,2.5,22.884999999999998,137.31,Arabica,Dark,No,Odessa,79764,United States,tfarraac@behance.net,No,0,+1 (432) 648-9589,0,Ara,2.5,22.884999999999998,2.0596499999999995,2020,1,2,February,Wednesday,6,False,2020-02,12.357899999999997,9.0,Luxury (>$14),XL,Winter,Top
